index,title,document_id,modified_time,web_view_link,filename,status,error
144,【魔物獵人荒野】速刷100張高級餐卷，從今以後貓飯自由!,1ncrN5jrLvzGRsYIlyi6AtCZnrFMQ4-ywjuoerNJ85LA,2025-04-11T19:30:52.477Z,https://docs.google.com/document/d/1ncrN5jrLvzGRsYIlyi6AtCZnrFMQ4-ywjuoerNJ85LA/edit?usp=drivesdk,0144 - 【魔物獵人荒野】速刷100張高級餐卷，從今以後貓飯自由!.docx,ok,
145,【魔物獵人荒野】白熾龍攻略,1i2D9ME8m_EJZXFKNip2Y597N93e-CwRTpxxvnWtPFm0,2025-04-06T16:52:23.257Z,https://docs.google.com/document/d/1i2D9ME8m_EJZXFKNip2Y597N93e-CwRTpxxvnWtPFm0/edit?usp=drivesdk,0145 - 【魔物獵人荒野】白熾龍攻略.docx,ok,
146,【魔物獵人荒野】銃槍大翻身,1pkv78hVqLTSaIDR-UTGztU4vVrQXt2XHQEi08AuXkvU,2025-04-06T10:17:06.826Z,https://docs.google.com/document/d/1pkv78hVqLTSaIDR-UTGztU4vVrQXt2XHQEi08AuXkvU/edit?usp=drivesdk,0146 - 【魔物獵人荒野】銃槍大翻身.docx,ok,
147,【懶人包】SWITCH2前言,1qpTphtFiPpIb_Ws5pyClwUFTsNdbBYtomhwwsPuWWko,2025-04-03T00:45:11.265Z,https://docs.google.com/document/d/1qpTphtFiPpIb_Ws5pyClwUFTsNdbBYtomhwwsPuWWko/edit?usp=drivesdk,0147 - 【懶人包】SWITCH2前言.docx,ok,
148,【超詳細】速刷餘音斷片、製作999品質的道具前言,1ms_2fyMcr33J3aGl_xe344ZMc6saY6IdXyOYEcwipLo,2025-03-31T15:45:56.325Z,https://docs.google.com/document/d/1ms_2fyMcr33J3aGl_xe344ZMc6saY6IdXyOYEcwipLo/edit?usp=drivesdk,0148 - 【超詳細】速刷餘音斷片、製作999品質的道具前言.docx,ok,
149,玫玫物語繪圖委託,1k_vCH2AR61Z50fVfUw412-V3jYw_zVhIScH8NYzJVJE,2025-03-31T08:15:51.633Z,https://docs.google.com/document/d/1k_vCH2AR61Z50fVfUw412-V3jYw_zVhIScH8NYzJVJE/edit?usp=drivesdk,0149 - 玫玫物語繪圖委託.docx,error,HTTP Error 403: Forbidden
150,未命名文件,1c0IIbArAkK6UWRgjetn2cI2arvap5sfUgMGNlzh6Dns,2025-03-29T10:05:28.573Z,https://docs.google.com/document/d/1c0IIbArAkK6UWRgjetn2cI2arvap5sfUgMGNlzh6Dns/edit?usp=drivesdk,0150 - 未命名文件.docx,ok,
151,光與影資料,1AWVb0LzT4hGhPhdkMpZp5bSVpVx8xpm-ZqShQ3-24xE,2025-03-27T18:35:27.291Z,https://docs.google.com/document/d/1AWVb0LzT4hGhPhdkMpZp5bSVpVx8xpm-ZqShQ3-24xE/edit?usp=drivesdk,0151 - 光與影資料.docx,ok,
152,【懶人必看】全武器通用的 5 套畢業防具配裝 👚 再也不用煩惱防具和珠子了,1vBThlx60mw6MDCW0brgMItBNqrlySLH91ifpkh-VdQQ,2025-03-22T16:30:58.776Z,https://docs.google.com/document/d/1vBThlx60mw6MDCW0brgMItBNqrlySLH91ifpkh-VdQQ/edit?usp=drivesdk,0152 - 【懶人必看】全武器通用的 5 套畢業防具配裝 👚 再也不用煩惱防具和珠子了.docx,ok,
153,【魔物獵人荒野】片手劍 最輪椅，零基礎,1sBqcUxM4wpZLjRNQWmcMtA_udK6k2u2uMtlQFUbwUWc,2025-03-21T13:49:52.083Z,https://docs.google.com/document/d/1sBqcUxM4wpZLjRNQWmcMtA_udK6k2u2uMtlQFUbwUWc/edit?usp=drivesdk,0153 - 【魔物獵人荒野】片手劍 最輪椅，零基礎.docx,ok,
154,awesun,11aFkH7y4TvfwVAIEWROirqRutGvhQ2n12tVQK5c87qY,2025-03-21T05:38:20.812Z,https://docs.google.com/document/d/11aFkH7y4TvfwVAIEWROirqRutGvhQ2n12tVQK5c87qY/edit?usp=drivesdk,0154 - awesun.docx,ok,
155,玫玫物語 x《突襲：暗影傳說》 影片置入合作,1cKX1RpIBsUC7TfAPQqxEIKaLtDPYMHlCIu1FkvyjHhg,2025-03-19T07:05:51.238Z,https://docs.google.com/document/d/1cKX1RpIBsUC7TfAPQqxEIKaLtDPYMHlCIu1FkvyjHhg/edit?usp=drivesdk,0155 - 玫玫物語 x《突襲：暗影傳說》 影片置入合作.docx,ok,
156,【2月最新精選強作】10款遊戲推薦，有哪些值得期待,1hz53tXy_loLQW77d1jOzIx_0Bel3wtGsigtOT2rqMpM,2025-03-19T05:05:14.362Z,https://docs.google.com/document/d/1hz53tXy_loLQW77d1jOzIx_0Bel3wtGsigtOT2rqMpM/edit?usp=drivesdk,0156 - 【2月最新精選強作】10款遊戲推薦，有哪些值得期待.docx,ok,
157,【魔物獵人荒野】副武器,1UMNCFzfGWXug_BXUEuqQKy6kF2dpEqy1ZARSs8VT8Hc,2025-03-18T15:23:08.582Z,https://docs.google.com/document/d/1UMNCFzfGWXug_BXUEuqQKy6kF2dpEqy1ZARSs8VT8Hc/edit?usp=drivesdk,0157 - 【魔物獵人荒野】副武器.docx,ok,
158,【優米雅的鍊金工房】買之前 10件 你需要知道的事情❤️鍊金工房全新香香系列作,1tPITZGD6971uTBG2hiss70Z999WCoBLy12dfDKztmOY,2025-03-17T13:47:46.565Z,https://docs.google.com/document/d/1tPITZGD6971uTBG2hiss70Z999WCoBLy12dfDKztmOY/edit?usp=drivesdk,0158 - 【優米雅的鍊金工房】買之前 10件 你需要知道的事情❤️鍊金工房全新香香系列作.docx,ok,
159,【魔物獵人荒野】不死牛魔套,11bAICyIudngP-YJf8y6H2Y8plozWUSLlDiqQQrCrQGg,2025-03-17T09:41:03.751Z,https://docs.google.com/document/d/11bAICyIudngP-YJf8y6H2Y8plozWUSLlDiqQQrCrQGg/edit?usp=drivesdk,0159 - 【魔物獵人荒野】不死牛魔套.docx,ok,
160,【優米雅的鍊金工房】買之前 10件 你需要知道的事情❤️鍊金工房全新香香系列作!,114GkKX29hZ1LGcnrk0bMCb-rHBZKWL6cgpwL8WDY6Wo,2025-03-17T06:57:51.983Z,https://docs.google.com/document/d/114GkKX29hZ1LGcnrk0bMCb-rHBZKWL6cgpwL8WDY6Wo/edit?usp=drivesdk,0160 - 【優米雅的鍊金工房】買之前 10件 你需要知道的事情❤️鍊金工房全新香香系列作!.docx,ok,
161,【優米雅的鍊金工房】新手開局必看攻略 📖 學會這 10 個實用技巧 ，前期開荒沒煩惱,1zKnuQbYgVEvI7GpRL-COhn9jpZoEfWph9WXhzTLNBh0,2025-03-16T05:58:19.942Z,https://docs.google.com/document/d/1zKnuQbYgVEvI7GpRL-COhn9jpZoEfWph9WXhzTLNBh0/edit?usp=drivesdk,0161 - 【優米雅的鍊金工房】新手開局必看攻略 📖 學會這 10 個實用技巧 ，前期開荒沒煩惱.docx,ok,
162,【魔物獵人荒野】細節,1gaGAExfiVevLRw4Mx14SgpCLj1lynQLq1PcoiMiyUVA,2025-03-13T01:48:33.796Z,https://docs.google.com/document/d/1gaGAExfiVevLRw4Mx14SgpCLj1lynQLq1PcoiMiyUVA/edit?usp=drivesdk,0162 - 【魔物獵人荒野】細節.docx,ok,
163,【靈獸江湖】評測,11faEyfLT0U5jGLKy-ZfJz7pkEP3X9-mBaJBBEBgCXqw,2025-03-13T01:08:29.564Z,https://docs.google.com/document/d/11faEyfLT0U5jGLKy-ZfJz7pkEP3X9-mBaJBBEBgCXqw/edit?usp=drivesdk,0163 - 【靈獸江湖】評測.docx,ok,
164,【33號遠征隊】戰,1WaAahvEkTh1alTvdG67VzmbgvomTs3NSTEnw85eex4s,2025-03-12T03:36:12.857Z,https://docs.google.com/document/d/1WaAahvEkTh1alTvdG67VzmbgvomTs3NSTEnw85eex4s/edit?usp=drivesdk,0164 - 【33號遠征隊】戰.docx,ok,
165,【魔物獵人荒野】原來大劍畢業武器藏在這裡,1uGwy-JMhAieb5O6yxMvUMV07lH-hGjDG9kPlnGc6rqM,2025-03-11T01:59:02.627Z,https://docs.google.com/document/d/1uGwy-JMhAieb5O6yxMvUMV07lH-hGjDG9kPlnGc6rqM/edit?usp=drivesdk,0165 - 【魔物獵人荒野】原來大劍畢業武器藏在這裡.docx,ok,
166,【FragPunk】新手必看,12eg61cppr8Kfc_3UMn4SYahYCwO81GK4Ttisj3ncbaA,2025-03-10T12:19:10.486Z,https://docs.google.com/document/d/12eg61cppr8Kfc_3UMn4SYahYCwO81GK4Ttisj3ncbaA/edit?usp=drivesdk,0166 - 【FragPunk】新手必看.docx,ok,
167,玟玟 腳本,1BsXe1bE8eXtqZEPVlGmgjI6HE8s1gRsiFN15RvWMpc4,2025-03-10T10:47:44.911Z,https://docs.google.com/document/d/1BsXe1bE8eXtqZEPVlGmgjI6HE8s1gRsiFN15RvWMpc4/edit?usp=drivesdk,0167 - 玟玟 腳本.docx,ok,
168,【魔物獵人荒野】戰鬥技巧,1X8L6YrYRlyukjWrd1DhnxtBWRqNFxEjUenOVOXwbuAw,2025-03-10T05:13:26.065Z,https://docs.google.com/document/d/1X8L6YrYRlyukjWrd1DhnxtBWRqNFxEjUenOVOXwbuAw/edit?usp=drivesdk,0168 - 【魔物獵人荒野】戰鬥技巧.docx,ok,
169,【魔物獵人荒野】釣魚全圖鑑,16d6v6v_4hZpKlKnw7nllOMt8qRsfkaS_r8vfYcdE5Ak,2025-03-09T00:50:34.167Z,https://docs.google.com/document/d/16d6v6v_4hZpKlKnw7nllOMt8qRsfkaS_r8vfYcdE5Ak/edit?usp=drivesdk,0169 - 【魔物獵人荒野】釣魚全圖鑑.docx,ok,
170,【魔物獵人荒野】弓畢業配裝,1Rsz5SzKuW4RubQWBASq-RgVx7b6P83quKxZhGFFO2Ss,2025-03-08T21:28:51.645Z,https://docs.google.com/document/d/1Rsz5SzKuW4RubQWBASq-RgVx7b6P83quKxZhGFFO2Ss/edit?usp=drivesdk,0170 - 【魔物獵人荒野】弓畢業配裝.docx,ok,
171,【魔物獵人荒野】刷HR,1a4XuPA4YLmvcoQPCl18jlegQzjyL5JZd3a6REQm5uyQ,2025-03-07T06:38:07.377Z,https://docs.google.com/document/d/1a4XuPA4YLmvcoQPCl18jlegQzjyL5JZd3a6REQm5uyQ/edit?usp=drivesdk,0171 - 【魔物獵人荒野】刷HR.docx,ok,
172,【魔物獵人荒野】如何打造最強機械武器,1dgf3-UoOy7DffRkEoV0_Ff7vQ3zBrWlowWDHlNqwhc4,2025-03-07T06:30:21.735Z,https://docs.google.com/document/d/1dgf3-UoOy7DffRkEoV0_Ff7vQ3zBrWlowWDHlNqwhc4/edit?usp=drivesdk,0172 - 【魔物獵人荒野】如何打造最強機械武器.docx,ok,
173,lagofast x 玫玫物語 ,1jfUPtz_skESJ-1039hdWsSPgBA5b_TGNV057bWyrx78,2025-03-06T02:57:32.354Z,https://docs.google.com/document/d/1jfUPtz_skESJ-1039hdWsSPgBA5b_TGNV057bWyrx78/edit?usp=drivesdk,0173 - lagofast x 玫玫物語.docx,ok,
174,【魔物獵人荒野】不要再吃推薦貓飯了,1Sx6DRKiz0DymW2imNeEHc3eWcrGPpffrA5hXewEYg2k,2025-03-06T01:01:11.741Z,https://docs.google.com/document/d/1Sx6DRKiz0DymW2imNeEHc3eWcrGPpffrA5hXewEYg2k/edit?usp=drivesdk,0174 - 【魔物獵人荒野】不要再吃推薦貓飯了.docx,ok,
175,【魔物獵人荒野】無限刷寶珠、刷機械武器,18g62j6mWf2Dvq9yshY95CQXZF8F3-l-16oPEDpNMBR0,2025-03-04T12:13:10.981Z,https://docs.google.com/document/d/18g62j6mWf2Dvq9yshY95CQXZF8F3-l-16oPEDpNMBR0/edit?usp=drivesdk,0175 - 【魔物獵人荒野】無限刷寶珠、刷機械武器.docx,ok,
176,【魔物獵人荒野】無限刷指定素材的超簡單方法,12n1TgMwTm5EkkW6_eIwwb1Sm9lLPiAiYW4PcWMtvi00,2025-03-03T18:10:38.209Z,https://docs.google.com/document/d/12n1TgMwTm5EkkW6_eIwwb1Sm9lLPiAiYW4PcWMtvi00/edit?usp=drivesdk,0176 - 【魔物獵人荒野】無限刷指定素材的超簡單方法.docx,ok,
177,【魔物獵人荒野】後期一定要有的神器,1gRxfjXPxbVAuSgJ5_sA7quaamz0BMG-KOIsIY4ZlAeA,2025-03-03T01:47:19.954Z,https://docs.google.com/document/d/1gRxfjXPxbVAuSgJ5_sA7quaamz0BMG-KOIsIY4ZlAeA/edit?usp=drivesdk,0177 - 【魔物獵人荒野】後期一定要有的神器.docx,ok,
178,【魔物獵人荒野】新手開局必看攻略 📖 學會這 10 個實用技巧 ，前期開荒沒煩惱,1QJ_UT4IVi5mvugS6uEqWCP4kIG2qBYzw5Si0oai3aWA,2025-03-02T02:29:04.692Z,https://docs.google.com/document/d/1QJ_UT4IVi5mvugS6uEqWCP4kIG2qBYzw5Si0oai3aWA/edit?usp=drivesdk,0178 - 【魔物獵人荒野】新手開局必看攻略 📖 學會這 10 個實用技巧 ，前期開荒沒煩惱.docx,ok,
179,【魔物獵人荒野】TOP5 新手開荒武器推薦,1K8b00qd8SaDGy8m-dr0p_7DfMzHD6tSFOYtSq4vswWI,2025-03-01T18:13:16.475Z,https://docs.google.com/document/d/1K8b00qd8SaDGy8m-dr0p_7DfMzHD6tSFOYtSq4vswWI/edit?usp=drivesdk,0179 - 【魔物獵人荒野】TOP5 新手開荒武器推薦.docx,ok,
180,【Mecha Break】X 玫玫物語合作文稿,1-KNkju1qJ65_fufwiSlXPVCmLUJVfla5cCB-F1d7b-I,2025-02-24T23:42:24.406Z,https://docs.google.com/document/d/1-KNkju1qJ65_fufwiSlXPVCmLUJVfla5cCB-F1d7b-I/edit?usp=drivesdk,0180 - 【Mecha Break】X 玫玫物語合作文稿.docx,ok,
181,【Mecha Break】機甲,1VnqGsYeoPfOEfoeE2q5Qj9FF9qCxBHszmVN1aUnAzXQ,2025-02-23T22:09:52.967Z,https://docs.google.com/document/d/1VnqGsYeoPfOEfoeE2q5Qj9FF9qCxBHszmVN1aUnAzXQ/edit?usp=drivesdk,0181 - 【Mecha Break】機甲.docx,ok,
182,GPTs自訂動作 - Notion & Google Calendar,1cp9S68P7lgGw0ZofRC3Z6i-D5EnQhTxcEVEzELLzgU4,2025-02-22T17:02:27.913Z,https://docs.google.com/document/d/1cp9S68P7lgGw0ZofRC3Z6i-D5EnQhTxcEVEzELLzgU4/edit?usp=drivesdk,0182 - GPTs自訂動作 - Notion & Google Calendar.docx,ok,
183,小助手指令,1k9y4X0rC43DA23NFi25rt42GuMNb4fuYjR1SVWBfDXY,2025-02-22T15:02:27.240Z,https://docs.google.com/document/d/1k9y4X0rC43DA23NFi25rt42GuMNb4fuYjR1SVWBfDXY/edit?usp=drivesdk,0183 - 小助手指令.docx,ok,
184,【3月最新精選強作】10款遊戲推薦，有哪些值得期待,1rFPcsGHOTwEfg07K2RQwUN-cl_4OhjDAczgYcRGH7gI,2025-02-22T07:36:13.715Z,https://docs.google.com/document/d/1rFPcsGHOTwEfg07K2RQwUN-cl_4OhjDAczgYcRGH7gI/edit?usp=drivesdk,0184 - 【3月最新精選強作】10款遊戲推薦，有哪些值得期待.docx,ok,
185,【人中之龍8外傳】刷錢,1aDPB_TLbnDwKlcjgvb2g4izgB2ay_wg_PW9sAbAP8kU,2025-02-18T19:39:37.603Z,https://docs.google.com/document/d/1aDPB_TLbnDwKlcjgvb2g4izgB2ay_wg_PW9sAbAP8kU/edit?usp=drivesdk,0185 - 【人中之龍8外傳】刷錢.docx,ok,
186,【人中之龍8外傳】破關心得,1_9VktGhI626jn26N_OxwtmMpDfViP_ox4OlF0CMthjI,2025-02-18T00:52:56.686Z,https://docs.google.com/document/d/1_9VktGhI626jn26N_OxwtmMpDfViP_ox4OlF0CMthjI/edit?usp=drivesdk,0186 - 【人中之龍8外傳】破關心得.docx,ok,
187,【魔物獵人荒野】買之前 10件 你需要知道的事情 今年必玩的一款遊戲大作,1YgFH5wIWg_nhkc_RlmxSws4QY4tA3-PLRRY5eP5xBAw,2025-02-14T16:22:33.636Z,https://docs.google.com/document/d/1YgFH5wIWg_nhkc_RlmxSws4QY4tA3-PLRRY5eP5xBAw/edit?usp=drivesdk,0187 - 【魔物獵人荒野】買之前 10件 你需要知道的事情 今年必玩的一款遊戲大作.docx,ok,
188,【魔物獵人荒野】雙刀,11wpn-N_rETSJ-KRaVi1XjSggN4Y0Y0e8cth5WOzoNJI,2025-02-10T11:42:03.754Z,https://docs.google.com/document/d/11wpn-N_rETSJ-KRaVi1XjSggN4Y0Y0e8cth5WOzoNJI/edit?usp=drivesdk,0188 - 【魔物獵人荒野】雙刀.docx,ok,
189,【魔物獵人荒野】大劍,1CapZGMzXnCLqWz8RCMiTVILUCOolcolRvlzJW75Ue_E,2025-02-09T20:03:47.485Z,https://docs.google.com/document/d/1CapZGMzXnCLqWz8RCMiTVILUCOolcolRvlzJW75Ue_E/edit?usp=drivesdk,0189 - 【魔物獵人荒野】大劍.docx,ok,
190,【魔物獵人荒野】簡單暴力,1ExPwWNTS7HpO5rgZyZrOF-8u7zcOfCWnw7dxYIubOX0,2025-02-08T15:50:43.117Z,https://docs.google.com/document/d/1ExPwWNTS7HpO5rgZyZrOF-8u7zcOfCWnw7dxYIubOX0/edit?usp=drivesdk,0190 - 【魔物獵人荒野】簡單暴力.docx,ok,
191,【魔物獵人】二次公測前必看,19YG_XjFyeYTDYqlJeXG6FzAgBx479OMjGYkpB8tlavc,2025-02-05T19:53:32.379Z,https://docs.google.com/document/d/19YG_XjFyeYTDYqlJeXG6FzAgBx479OMjGYkpB8tlavc/edit?usp=drivesdk,0191 - 【魔物獵人】二次公測前必看.docx,ok,
192,未命名文件,1l59YsgUVWjY2BNMBnEuqE7v4yb8JkfIcEQKlzSL89Nc,2025-01-23T06:06:00.067Z,https://docs.google.com/document/d/1l59YsgUVWjY2BNMBnEuqE7v4yb8JkfIcEQKlzSL89Nc/edit?usp=drivesdk,0192 - 未命名文件.docx,ok,
193,【三國無雙起源】最強武器排名TOP5🏆哪一種才是最好用的武器? 第一名的連招可以打的敵人無法還手!,1QxOPMHyRBScnKIwTSn2Ar2T7uSjYInHLjmF-e5tYGvE,2025-01-20T15:04:06.162Z,https://docs.google.com/document/d/1QxOPMHyRBScnKIwTSn2Ar2T7uSjYInHLjmF-e5tYGvE/edit?usp=drivesdk,0193 - 【三國無雙起源】最強武器排名TOP5🏆哪一種才是最好用的武器_ 第一名的連招可以打的敵人無法還手!.docx,ok,
194,【三國無雙起源】赤兔馬最簡單最無腦的逃課獲取方法，輕鬆無傷打敗最高難度呂布，不用操作有手就可以,1UZdY2Pklh909QwXf87UyJfVqwlATfsnQmmwWYewj9aU,2025-01-20T12:36:30.401Z,https://docs.google.com/document/d/1UZdY2Pklh909QwXf87UyJfVqwlATfsnQmmwWYewj9aU/edit?usp=drivesdk,0194 - 【三國無雙起源】赤兔馬最簡單最無腦的逃課獲取方法，輕鬆無傷打敗最高難度呂布，不用操作有手就可以.docx,ok,
195,【三國無雙起源】藏超深,1Jjkc_725NfEMxQzBkkIy9UeEc_RR-P0ez10Ou_YoTyc,2025-01-19T16:34:01.175Z,https://docs.google.com/document/d/1Jjkc_725NfEMxQzBkkIy9UeEc_RR-P0ez10Ou_YoTyc/edit?usp=drivesdk,0195 - 【三國無雙起源】藏超深.docx,ok,
196,【三國無雙起源】全種類畢業武器獲得方法，解鎖最強隱藏武器方天戟「滅鸞」! ,17Bw1VlFAUGeYWLN_Yvb_FY2dGh-nYKjBqG1jOGQIPl0,2025-01-19T08:08:16.003Z,https://docs.google.com/document/d/17Bw1VlFAUGeYWLN_Yvb_FY2dGh-nYKjBqG1jOGQIPl0/edit?usp=drivesdk,0196 - 【三國無雙起源】全種類畢業武器獲得方法，解鎖最強隱藏武器方天戟「滅鸞」!.docx,ok,
197,【三國無雙起源】新手開局必看攻略 📘 學會這10個實用技巧 ，前期開荒沒煩惱,1qB_s2tdMTew98tPJUaPTIUu_V5VWIyWSuULW1T3TSoI,2025-01-16T19:18:00.614Z,https://docs.google.com/document/d/1qB_s2tdMTew98tPJUaPTIUu_V5VWIyWSuULW1T3TSoI/edit?usp=drivesdk,0197 - 【三國無雙起源】新手開局必看攻略 📘 學會這10個實用技巧 ，前期開荒沒煩惱.docx,ok,
198,【2025必玩大作】,1OdGGgIkSGzJZwIa0-0PfIBWIniewIhjadFf8bmXg9aU,2025-01-04T11:21:14.172Z,https://docs.google.com/document/d/1OdGGgIkSGzJZwIa0-0PfIBWIniewIhjadFf8bmXg9aU/edit?usp=drivesdk,0198 - 【2025必玩大作】.docx,ok,
199,數據截圖教學,1qL9zg02S0yxE-b9n4qX5pNeL5cNvNAAVw0FBgi9H82c,2024-12-31T08:10:26.599Z,https://docs.google.com/document/d/1qL9zg02S0yxE-b9n4qX5pNeL5cNvNAAVw0FBgi9H82c/edit?usp=drivesdk,0199 - 數據截圖教學.docx,ok,
200,【寶可夢卡牌】 TOP5 A1補充包新牌組😋,1G8KVEtOpt-CCCx1rUAgZTMQtKrU63lc3GikEJ_2UZ6A,2024-12-27T08:08:21.941Z,https://docs.google.com/document/d/1G8KVEtOpt-CCCx1rUAgZTMQtKrU63lc3GikEJ_2UZ6A/edit?usp=drivesdk,0200 - 【寶可夢卡牌】 TOP5 A1補充包新牌組😋.docx,error,HTTP Error 403: Forbidden
201,【黑神話悟空】新無敵不死流，超無腦簡單，怕痛的猴把防禦力點滿就對了,1xX3N1clVgq_vbBByUGcXfrqPRNXHO0sYGTUPYIWi8jg,2024-12-21T01:32:07.650Z,https://docs.google.com/document/d/1xX3N1clVgq_vbBByUGcXfrqPRNXHO0sYGTUPYIWi8jg/edit?usp=drivesdk,0201 - 【黑神話悟空】新無敵不死流，超無腦簡單，怕痛的猴把防禦力點滿就對了.docx,ok,
202,【黑神話悟空】大更新,1uBLAjhCRD1B6NNUcm9RgcBRfZFIJUwnAPX61yWXtK0Q,2024-12-16T01:29:57.821Z,https://docs.google.com/document/d/1uBLAjhCRD1B6NNUcm9RgcBRfZFIJUwnAPX61yWXtK0Q/edit?usp=drivesdk,0202 - 【黑神話悟空】大更新.docx,ok,
203,【真三國無雙】神作確定,1JIcQ3S5NewIZhELBc3HFwyxDEB1Hmu3UZcbKKpIy1YA,2024-12-07T16:45:25.830Z,https://docs.google.com/document/d/1JIcQ3S5NewIZhELBc3HFwyxDEB1Hmu3UZcbKKpIy1YA/edit?usp=drivesdk,0203 - 【真三國無雙】神作確定.docx,ok,
204,動物井一周目通關啦,1jgfLOmW9soyoTUIIv_u8AN9oEgrovCg9PeU3uRDYJw8,2024-12-04T15:39:17.653Z,https://docs.google.com/document/d/1jgfLOmW9soyoTUIIv_u8AN9oEgrovCg9PeU3uRDYJw8/edit?usp=drivesdk,0204 - 動物井一周目通關啦.docx,ok,
205,【寶可夢卡牌】 隱藏卡夢幻GET! 全圖鑑收集總共花了多少錢? 看完這片少走歪路《Pokémon TCG Pocket》,1zfJAnl78cn2gYdesdKfSWXqd8avjUH_FgvOX51vw4D4,2024-12-03T15:04:29.974Z,https://docs.google.com/document/d/1zfJAnl78cn2gYdesdKfSWXqd8avjUH_FgvOX51vw4D4/edit?usp=drivesdk,0205 - 【寶可夢卡牌】 隱藏卡夢幻GET! 全圖鑑收集總共花了多少錢_ 看完這片少走歪路《Pokémon TCG Pocket》.docx,ok,
206,新文案和剪輯,15I19_ogjVsXJaQor9hG0Stf-2TuYPpl64biUuvYuouE,2024-12-02T19:36:49.337Z,https://docs.google.com/document/d/15I19_ogjVsXJaQor9hG0Stf-2TuYPpl64biUuvYuouE/edit?usp=drivesdk,0206 - 新文案和剪輯.docx,ok,
207,TOP5 最強的無課平名牌組推薦,1P0VCcVACfP7A3CDhzla5swn44BIqDfeiSjVzq3PGX-E,2024-11-26T11:44:29.228Z,https://docs.google.com/document/d/1P0VCcVACfP7A3CDhzla5swn44BIqDfeiSjVzq3PGX-E/edit?usp=drivesdk,0207 - TOP5 最強的無課平名牌組推薦.docx,error,HTTP Error 403: Forbidden
208,【十二月遊戲】10款最新遊戲推薦，有哪些值得期待,1cgO3C38t0u4KNBZ9oSxdRsDvoNaszmi7zbyeKWGoa5Y,2024-11-23T12:21:43.939Z,https://docs.google.com/document/d/1cgO3C38t0u4KNBZ9oSxdRsDvoNaszmi7zbyeKWGoa5Y/edit?usp=drivesdk,0208 - 【十二月遊戲】10款最新遊戲推薦，有哪些值得期待.docx,ok,
209,【年度遊戲名單】一個DLC也可以做為年度遊戲? TGA臨時修改提名規則?,1ZPxNmZfa7zlfaOooCZW7HxiqDeENWdCvudV-BBAQuws,2024-11-19T01:34:43.608Z,https://docs.google.com/document/d/1ZPxNmZfa7zlfaOooCZW7HxiqDeENWdCvudV-BBAQuws/edit?usp=drivesdk,0209 - 【年度遊戲名單】一個DLC也可以做為年度遊戲_ TGA臨時修改提名規則_.docx,ok,
210,【寶可夢卡牌】 雷丘牌組， 《Pokémon TCG Pocket》,14112WcIu8jveo1Vl8BfTo4GGlbKUqHWxp02hJZrOB1I,2024-11-15T08:56:54.127Z,https://docs.google.com/document/d/14112WcIu8jveo1Vl8BfTo4GGlbKUqHWxp02hJZrOB1I/edit?usp=drivesdk,0210 - 【寶可夢卡牌】 雷丘牌組， 《Pokémon TCG Pocket》.docx,ok,
211,【寶可夢卡牌】 寶可夢機率《Pokémon TCG Pocket》,16e62PH-Sh3FuBrDRP6fwKizkg8eMQA3PADbjd2eFpi0,2024-11-14T14:04:31.490Z,https://docs.google.com/document/d/16e62PH-Sh3FuBrDRP6fwKizkg8eMQA3PADbjd2eFpi0/edit?usp=drivesdk,0211 - 【寶可夢卡牌】 寶可夢機率《Pokémon TCG Pocket》.docx,ok,
212,【寶可夢卡牌】 雷丘牌組， 《Pokémon TCG Pocket》,1Ga88suSpHnB5QbHTNpSjLbm6e0MjbWd7sq2R6qOn0eo,2024-11-13T10:26:25.510Z,https://docs.google.com/document/d/1Ga88suSpHnB5QbHTNpSjLbm6e0MjbWd7sq2R6qOn0eo/edit?usp=drivesdk,0212 - 【寶可夢卡牌】 雷丘牌組， 《Pokémon TCG Pocket》.docx,ok,
213,【寶可夢卡牌】 最新火爆猴快攻平民牌組，一張EX卡都不用放，皮卡丘的終極剋星,1zeODSjgWw-4socU9CEoSeVA5nyJBFUrV1XUusMGeDUI,2024-11-12T11:29:27.129Z,https://docs.google.com/document/d/1zeODSjgWw-4socU9CEoSeVA5nyJBFUrV1XUusMGeDUI/edit?usp=drivesdk,0213 - 【寶可夢卡牌】 最新火爆猴快攻平民牌組，一張EX卡都不用放，皮卡丘的終極剋星.docx,ok,
214,【勇者鬥惡龍】買前必看,17ItmsY11AdlDsw6dzc7l_AmYoTq-pv775elrjoIEvro,2024-11-09T13:15:21.669Z,https://docs.google.com/document/d/17ItmsY11AdlDsw6dzc7l_AmYoTq-pv775elrjoIEvro/edit?usp=drivesdk,0214 - 【勇者鬥惡龍】買前必看.docx,ok,
215,【寶可夢卡牌】 TOP5 版本最強的5套上分牌組,1PE9T-3m9QzwTucdCBfD6OkQgDskkeIN0oYIyf_lL-7Y,2024-11-07T07:26:32.201Z,https://docs.google.com/document/d/1PE9T-3m9QzwTucdCBfD6OkQgDskkeIN0oYIyf_lL-7Y/edit?usp=drivesdk,0215 - 【寶可夢卡牌】 TOP5 版本最強的5套上分牌組.docx,ok,
216,【魔物獵人】操蟲棍,1XMUaBBXJT0gpI0NrRDwf5KyGfl1Gej22GduBwfr_gyk,2024-11-02T13:40:02.745Z,https://docs.google.com/document/d/1XMUaBBXJT0gpI0NrRDwf5KyGfl1Gej22GduBwfr_gyk/edit?usp=drivesdk,0216 - 【魔物獵人】操蟲棍.docx,ok,
